"","coef_D3_1se.31216.621","coef_D3_1se.31216.6211815129","coef_D3_1se.3","coef_D3_cv.1.33","coef_D3_cv.1.33045206695625","coef_D3_cv.184"
"94",-0.820491389428841,31216.6211815129,3,0.0604320780437362,1.33045206695625,184
"95",-0.813171829538381,31216.6211815129,3,0.0693596382915714,1.33045206695625,184
"96",-0.805872661752356,31216.6211815129,3,0.0778416725293451,1.33045206695625,184
"97",-0.798593785137404,31216.6211815129,3,0.0858781808260382,1.33045206695625,184
"98",-0.791335363430313,31216.6211815129,3,0.093469163104661,1.33045206695625,184
"99",-0.784096964680523,31216.6211815129,3,0.100614619427388,1.33045206695625,184
"100",-0.7768791504802,31216.6211815129,3,0.107314549783973,1.33045206695625,184
"101",-0.769681406258932,31216.6211815129,3,0.113568954173254,1.33045206695625,184
"102",-0.762503957669876,31216.6211815129,3,0.119377832564526,1.33045206695625,184
"103",-0.755347077908001,31216.6211815129,3,0.124741184956981,1.33045206695625,184
"104",-0.748210506028025,31216.6211815129,3,0.129659011427951,1.33045206695625,184
"105",-0.741094359229155,31216.6211815129,3,0.134131311901542,1.33045206695625,184
"106",-0.733997866605682,31216.6211815129,3,0.138158086431726,1.33045206695625,184
"107",-0.7269223595514,31216.6211815129,3,0.141739334860721,1.33045206695625,184
"108",-0.719867135917517,31216.6211815129,3,0.144875057480081,1.33045206695625,184
"109",-0.71283162204325,31216.6211815129,3,0.147565254037807,1.33045206695625,184
"110",-0.705817014515827,31216.6211815129,3,0.149809924658163,1.33045206695625,184
"111",-0.698823052247189,31216.6211815129,3,0.151609069239666,1.33045206695625,184
"112",-0.691848703270428,31216.6211815129,3,0.152962687838585,1.33045206695625,184
"113",-0.684894921797821,31216.6211815129,3,0.153870780556039,1.33045206695625,184
"114",-0.67796155725862,31216.6211815129,3,0.154333347259733,1.33045206695625,184
"115",-0.671048174533042,31216.6211815129,3,0.154350387930991,1.33045206695625,184
"116",-0.664155054899807,31216.6211815129,3,0.153921902735088,1.33045206695625,184
"117",-0.657282881317032,31216.6211815129,3,0.153047891565411,1.33045206695625,184
"118",-0.650430787393167,31216.6211815129,3,0.151728354200512,1.33045206695625,184
"119",-0.64359857984221,31216.6211815129,3,0.149963291153749,1.33045206695625,184
"120",-0.636787304278719,31216.6211815129,3,0.147752701896065,1.33045206695625,184
"121",-0.629995839306883,31216.6211815129,3,0.145096586794097,1.33045206695625,184
"122",-0.623225077319581,31216.6211815129,3,0.141994945681699,1.33045206695625,184
"123",-0.616474423355005,31216.6211815129,3,0.138447778661547,1.33045206695625,184
"124",-0.609744029220365,31216.6211815129,3,0.134455085503572,1.33045206695625,184
"125",-0.603034126476664,31216.6211815129,3,0.130016866562912,1.33045206695625,184
"126",-0.596344220581039,31216.6211815129,3,0.125133121502945,1.33045206695625,184
"127",-0.589675327158689,31216.6211815129,3,0.119803850561883,1.33045206695625,184
"128",-0.583025867149207,31216.6211815129,3,0.114029053541443,1.33045206695625,184
"129",-0.576397647189138,31216.6211815129,3,0.107808730621834,1.33045206695625,184
"130",-0.569788907330702,31216.6211815129,3,0.101142881666406,1.33045206695625,184
"131",-0.563201067334091,31216.6211815129,3,0.0940315067864054,1.33045206695625,184
"132",-0.556633287401225,31216.6211815129,3,0.0864746059328763,1.33045206695625,184
"133",-0.550085925456478,31216.6211815129,3,0.0784721790969501,1.33045206695625,184
"134",-0.543558969248505,31216.6211815129,3,0.0700242262752715,1.33045206695625,184
"135",-0.537052114669814,31216.6211815129,3,0.0611307474917945,1.33045206695625,184
"136",-0.530565618305482,31216.6211815129,3,0.0517917427971492,1.33045206695625,184
"137",-0.524099738848283,31216.6211815129,3,0.0420072120297652,1.33045206695625,184
"138",-0.517653773760647,31216.6211815129,3,0.0317771552700481,1.33045206695625,184
"139",-0.511228207246678,31216.6211815129,3,0.0211015726350927,1.33045206695625,184
"140",-0.504822907124651,31216.6211815129,3,0.00998046390873413,1.33045206695625,184
"141",-0.49843804021158,31216.6211815129,3,-0.00158617066191978,1.33045206695625,184
"142",-0.492073551568983,31216.6211815129,3,-0.0135983314169892,1.33045206695625,184
"143",-0.485729256482226,31216.6211815129,3,-0.0260560178432176,1.33045206695625,184
"144",-0.479405663649115,31216.6211815129,3,-0.0389592304950122,1.33045206695625,184
"145",-0.47310181026465,31216.6211815129,3,-0.0523079690058719,1.33045206695625,184
"146",-0.466818910123794,31216.6211815129,3,-0.0661022335360176,1.33045206695625,184
"147",-0.460555727318972,31216.6211815129,3,-0.0803420239763676,1.33045206695625,184
"148",-0.454312757569183,31216.6211815129,3,-0.0950273405225362,1.33045206695625,184
"149",-0.448090923696745,31216.6211815129,3,-0.110158182932783,1.33045206695625,184
"150",-0.441888520074917,31216.6211815129,3,-0.125734551299114,1.33045206695625,184
"151",-0.435707359186274,31216.6211815129,3,-0.14175644571362,1.33045206695625,184
"152",-0.429545585345679,31216.6211815129,3,-0.158223866084309,1.33045206695625,184
"153",-0.423404696892215,31216.6211815129,3,-0.175136812442713,1.33045206695625,184
"154",-0.417284425658514,31216.6211815129,3,0.0788778102575888,1.33045206695625,184
"155",-0.411183487397056,31216.6211815129,3,0.301225020242103,1.33045206695625,184
"156",-0.405103845628136,31216.6211815129,3,0.491904817624299,1.33045206695625,184
"157",-0.399043473563959,31216.6211815129,3,0.650917202307544,1.33045206695625,184
"158",-0.393004484013969,31216.6211815129,3,0.778262174362185,1.33045206695625,184
"159",-0.386984894542625,31216.6211815129,3,0.87393973370246,1.33045206695625,184
"160",-0.380986771649992,31216.6211815129,3,0.937949880351465,1.33045206695625,184
"161",-0.375007814223842,31216.6211815129,3,0.726613712632095,1.33045206695625,184
"162",-0.369049925503379,31216.6211815129,3,0.537318052351653,1.33045206695625,184
"163",-0.363112102845263,31216.6211815129,3,0.370062899775986,1.33045206695625,184
"164",-0.357194394232146,31216.6211815129,3,0.224848254740349,1.33045206695625,184
"165",-0.351297528737031,31216.6211815129,3,0.101674117286784,1.33045206695625,184
"166",-0.345420449687251,31216.6211815129,3,0.000540487296087921,1.33045206695625,184
"167",-0.33956352211265,31216.6211815129,3,-0.0785526349089889,1.33045206695625,184
"168",-0.333727926487107,31216.6211815129,3,-0.135605249752492,1.33045206695625,184
"169",-0.327911162077588,31216.6211815129,3,-0.170617356861432,1.33045206695625,184
"170",-0.322116034846818,31216.6211815129,3,-0.1835889565656,1.33045206695625,184
"171",-0.316340384754402,31216.6211815129,3,-0.174520048540698,1.33045206695625,184
"172",-0.31058582529134,31216.6211815129,3,-0.143410633026623,1.33045206695625,184
"173",-0.304851138541113,31216.6211815129,3,-0.0902607099385358,1.33045206695625,184
"174",-0.299136724583441,31216.6211815129,3,-0.01507027928161,1.33045206695625,184
"175",-0.293442839366596,31216.6211815129,3,0.0821606589887561,1.33045206695625,184
"176",-0.287768923889383,31216.6211815129,3,0.201432104817719,1.33045206695625,184
"177",-0.282116119914964,31216.6211815129,3,0.342744058218531,1.33045206695625,184
"178",-0.276482456641174,31216.6211815129,3,0.506096519263121,1.33045206695625,184
"179",-0.270869862748408,31216.6211815129,3,0.691489487691291,1.33045206695625,184
"180",-0.265277212364525,31216.6211815129,3,0.898922963924639,1.33045206695625,184
"181",-0.259705569045077,31216.6211815129,3,1.12839694756905,1.33045206695625,184
"182",-0.254153567624734,31216.6211815129,3,0.907967339668776,1.33045206695625,184
"183",-0.248621897172131,31216.6211815129,3,0.709752713277439,1.33045206695625,184
"184",-0.243111183820963,31216.6211815129,3,0.533753068445445,1.33045206695625,184
"185",-0.237620090974494,31216.6211815129,3,0.379968405417671,1.33045206695625,184
"186",-0.232149421334942,31216.6211815129,3,0.24839872382607,1.33045206695625,184
"187",-0.226699631205746,31216.6211815129,3,0.139044023859344,1.33045206695625,184
"188",-0.221269222849513,31216.6211815129,3,0.0519043053812056,1.33045206695625,184
"189",-0.215860387730877,31216.6211815129,3,-0.0130204314240103,1.33045206695625,184
"190",-0.210470956067553,31216.6211815129,3,-0.055730186442074,1.33045206695625,184
"191",-0.205101584969537,31216.6211815129,3,-0.076224960162278,1.33045206695625,184
"192",-0.199753869734052,31216.6211815129,3,-0.0745047521367682,1.33045206695625,184
"193",-0.194424975062665,31216.6211815129,3,-0.0505695626506567,1.33045206695625,184
"194",-0.189117308160665,31216.6211815129,3,-0.00441939139542763,1.33045206695625,184
"195",-0.183829541441592,31216.6211815129,3,0.0639457613212503,1.33045206695625,184
"196",-0.178562135500459,31216.6211815129,3,0.154525895686447,1.33045206695625,184
"197",-0.173315474167255,31216.6211815129,3,0.26732101164136,1.33045206695625,184
"198",-0.168088520081987,31216.6211815129,3,0.402331109118251,1.33045206695625,184
"199",-0.162882126499155,31216.6211815129,3,0.559556188351851,1.33045206695625,184
"200",-0.157696183444396,31216.6211815129,3,0.738996249004645,1.33045206695625,184
"201",-0.152530390091166,31216.6211815129,3,0.940651291391227,1.33045206695625,184
"202",-0.147385317188011,31216.6211815129,3,1.16452131525233,1.33045206695625,184
"203",-0.142259987790594,31216.6211815129,3,1.41060632082931,1.33045206695625,184
"204",-0.137155033469457,31216.6211815129,3,1.67890630783487,1.33045206695625,184
"205",-0.132071144640202,31216.6211815129,3,1.96942127657705,1.33045206695625,184
"206",-0.127006651664209,31216.6211815129,3,2.28215122681784,1.33045206695625,184
"207",-0.121962943360104,31216.6211815129,3,2.61709615869024,1.33045206695625,184
"208",-0.11693910451201,31216.6211815129,3,2.97425607224299,1.33045206695625,184
"209",-0.111935997280942,31216.6211815129,3,3.35363096728079,1.33045206695625,184
"210",-0.106953613282692,31216.6211815129,3,3.02715923219582,1.33045206695625,184
"211",-0.101990957442295,31216.6211815129,3,2.72391969448483,1.33045206695625,184
"212",-0.0970490069090807,31216.6211815129,3,2.44391235392508,1.33045206695625,184
"213",-0.09212688185263,31216.6211815129,3,2.18713721062833,1.33045206695625,184
"214",-0.0872253068694645,31216.6211815129,3,1.95359426467785,1.33045206695625,184
"215",-0.0823439720976847,31216.6211815129,3,1.74328351578513,1.33045206695625,184
"216",-0.0774831626321061,31216.6211815129,3,1.55620496410217,1.33045206695625,184
"217",-0.0726417265946416,31216.6211815129,3,1.39235860986406,1.33045206695625,184
"218",-0.0678224618134927,31216.6211815129,3,1.25174445261489,1.33045206695625,184
"219",-0.0630218646209391,31216.6211815129,3,1.13436249275225,1.33045206695625,184
"220",-0.0582425847117025,31216.6211815129,3,1.04021272994139,1.33045206695625,184
"221",-0.0534828770178026,31216.6211815129,3,0.969295164643187,1.33045206695625,184
"222",-0.048743950044159,31216.6211815129,3,0.921609796268073,1.33045206695625,184
"223",-0.0440252608335585,31216.6211815129,3,0.897156625222896,1.33045206695625,184
"224",-0.0393271079082914,31216.6211815129,3,0.895935651490127,1.33045206695625,184
"225",-0.0346490888484149,31216.6211815129,3,0.917946874832123,1.33045206695625,184
"226",-0.0299914661781541,31216.6211815129,3,0.963190295575429,1.33045206695625,184
"227",-0.0253535048116025,31216.6211815129,3,1.03166591341915,1.33045206695625,184
"228",-0.0207371001151834,31216.6211815129,3,1.12337372841061,1.33045206695625,184
"229",-0.0161400742329696,31216.6211815129,3,1.2383137408558,1.33045206695625,184
"230",-0.0115632053495555,31216.6211815129,3,0.93484211758222,1.33045206695625,184
"231",-0.00700774910635914,31216.6211815129,3,0.640969618800584,1.33045206695625,184
"232",-0.00247164390150645,31216.6211815129,3,0.356696244735931,1.33045206695625,184
"233",0.00204388873606548,31216.6211815129,3,0.0820219951247048,1.33045206695625,184
"234",0.00653956902740517,31216.6211815129,3,-0.18305312986236,1.33045206695625,184
"235",0.0110145194433152,31216.6211815129,3,-0.438529130353566,1.33045206695625,184
"236",0.0154687644628177,31216.6211815129,3,-0.684406006254919,1.33045206695625,184
"237",0.0199033942288167,31216.6211815129,3,-0.920683757565371,1.33045206695625,184
"238",0.0243167228854863,31216.6211815129,3,-1.14736238439484,1.33045206695625,184
"239",0.0287101310290246,31216.6211815129,3,-1.36444188659569,1.33045206695625,184
"240",0.0330836890100258,31216.6211815129,3,-1.57192226416334,1.33045206695625,184
"241",0.0374359732638382,31216.6211815129,3,-1.7698035172926,1.33045206695625,184
"242",0.0417690934528648,31216.6211815129,3,-1.95808564572292,1.33045206695625,184
"243",0.0460815366837103,31216.6211815129,3,-2.13676864968233,1.33045206695625,184
"244",0.0503738974032773,31216.6211815129,3,-2.30585252904343,1.33045206695625,184
"245",0.0546448307400155,31216.6211815129,3,-2.46533728382494,1.33045206695625,184
"246",0.058896775568763,31216.6211815129,3,-2.61522291403298,1.33045206695625,184
"247",0.0631277751617923,31216.6211815129,3,-2.75550941972099,1.33045206695625,184
"248",0.0673378718105346,31216.6211815129,3,-2.88619680086772,1.33045206695625,184
"249",0.0715293054159317,31216.6211815129,3,-3.00728505738786,1.33045206695625,184
"250",0.0756978037095682,31216.6211815129,3,-3.11877418939208,1.33045206695625,184
"251",0.0798496355346048,31216.6211815129,3,-3.2206641967264,1.33045206695625,184
"252",0.0839777946977143,31216.6211815129,3,-3.31295507957902,1.33045206695625,184
"253",0.0880874759854729,31216.6211815129,3,-3.39564683791391,1.33045206695625,184
"254",0.0921755819496229,31216.6211815129,3,-3.46873947163207,1.33045206695625,184
"255",0.0962446293363217,31216.6211815129,3,-3.53223298082774,1.33045206695625,184
"256",0.100292371796597,31216.6211815129,3,-3.5861273653381,1.33045206695625,184
"257",0.104320984492688,31216.6211815129,3,-3.63042262543718,1.33045206695625,184
"258",0.108327455343471,31216.6211815129,3,-3.66511876078249,1.33045206695625,184
"259",0.112315511464261,31216.6211815129,3,-3.69021577172537,1.33045206695625,184
"260",0.116281877512432,31216.6211815129,3,-3.70571365805371,1.33045206695625,184
"261",0.120228969323164,31216.6211815129,3,-3.71161241977687,1.33045206695625,184
"262",0.124155109429277,31216.6211815129,3,-3.70791205702952,1.33045206695625,184
"263",0.128060371680662,31216.6211815129,3,-3.69461256960893,1.33045206695625,184
"264",0.131946434460677,31216.6211815129,3,-3.67171395767221,1.33045206695625,184
"265",0.135812258239581,31216.6211815129,3,-3.63921622123192,1.33045206695625,184
"266",0.1396563015646,31216.6211815129,3,-3.59711936001291,1.33045206695625,184
"267",0.143481377361533,31216.6211815129,3,-3.54542337453839,1.33045206695625,184
"268",0.147285689879456,31216.6211815129,3,-3.48412826426103,1.33045206695625,184
"269",0.151069676103132,31216.6211815129,3,-3.41323402950119,1.33045206695625,184
"270",0.154833867951643,31216.6211815129,3,-3.33274067019467,1.33045206695625,184
"271",0.158576606666284,31216.6211815129,3,-3.24264818620582,1.33045206695625,184
"272",0.162300777282158,31216.6211815129,3,-3.14295657790791,1.33045206695625,184
"273",0.166003133624252,31216.6211815129,3,-3.03366584479222,1.33045206695625,184
"274",0.16968539840179,31216.6211815129,3,-2.91477598719113,1.33045206695625,184
"275",0.173346729235474,31216.6211815129,3,-2.78628700498285,1.33045206695625,184
"276",0.176988474333297,31216.6211815129,3,-2.64819889827326,1.33045206695625,184
"277",0.180610553156204,31216.6211815129,3,-2.50051166708411,1.33045206695625,184
"278",0.184211491164973,31216.6211815129,3,-2.34322531119504,1.33045206695625,184
"279",0.187792094243412,31216.6211815129,3,-2.17633983070889,1.33045206695625,184
"280",0.191352842630683,31216.6211815129,3,-1.99985522577862,1.33045206695625,184
"281",0.194893908113958,31216.6211815129,3,-2.03552464260727,1.33045206695625,184
"282",0.1984124771294,31216.6211815129,3,-2.06327843940279,1.33045206695625,184
"283",0.201913098245358,31216.6211815129,3,-2.08311661626313,1.33045206695625,184
"284",0.205391920743157,31216.6211815129,3,-2.09503917283385,1.33045206695625,184
"285",0.208850699195685,31216.6211815129,3,-2.09904610959733,1.33045206695625,184
"286",0.212289211672807,31216.6211815129,3,-2.0951374260645,1.33045206695625,184
"287",0.215707240829538,31216.6211815129,3,-2.08331312269558,1.33045206695625,184
"288",0.219105422421778,31216.6211815129,3,-2.0635731992043,1.33045206695625,184
"289",0.222482870320921,31216.6211815129,3,-2.03591765568693,1.33045206695625,184
"290",0.225840422965452,31216.6211815129,3,-2.00034649211363,1.33045206695625,184
"291",0.229177473810647,31216.6211815129,3,-1.95685970848369,1.33045206695625,184
"292",0.232494467240907,31216.6211815129,3,-1.90545730482127,1.33045206695625,184
"293",0.235790422792373,31216.6211815129,3,-1.84613928108124,1.33045206695625,184
"294",0.239067017129744,31216.6211815129,3,-1.77890563732605,1.33045206695625,184
"295",0.242322232784609,31216.6211815129,3,-1.70375637347566,1.33045206695625,184
"296",0.245557028108524,31216.6211815129,3,-1.62069148960593,1.33045206695625,184
"297",0.248772799692438,31216.6211815129,3,-1.52971098571852,1.33045206695625,184
"298",0.251967384302131,31216.6211815129,3,-1.43081486179459,1.33045206695625,184
"299",0.255141540706541,31216.6211815129,3,-1.32400311774411,1.33045206695625,184
"300",0.258296005196548,31216.6211815129,3,-1.20927575370931,1.33045206695625,184
"301",0.261429561337673,31216.6211815129,3,-1.08663276955819,1.33045206695625,184
"302",0.264543892535392,31216.6211815129,3,-0.956074165511325,1.33045206695625,184
"303",0.267636419793096,31216.6211815129,3,-0.817599941214478,1.33045206695625,184
"304",0.270709570920421,31216.6211815129,3,-0.671210097010616,1.33045206695625,184
"305",0.273761779407349,31216.6211815129,3,-0.516904632795886,1.33045206695625,184
"306",0.276794358338738,31216.6211815129,3,-0.354683548390786,1.33045206695625,184
"307",0.279806851249353,31216.6211815129,3,-0.184546844108464,1.33045206695625,184
"308",0.282797070740942,31216.6211815129,3,-0.00649451953379961,1.33045206695625,184
"309",0.285769891395752,31216.6211815129,3,0.179473424842889,1.33045206695625,184
"310",0.288718927191334,31216.6211815129,3,0.373356989462417,1.33045206695625,184
"311",0.291651571891348,31216.6211815129,3,0.575156173951912,1.33045206695625,184
"312",0.294560113929357,31216.6211815129,3,0.784870978605908,1.33045206695625,184
"313",0.297451165099317,31216.6211815129,3,1.00250140333777,1.33045206695625,184
"314",0.300320353496655,31216.6211815129,3,1.22804744801352,1.33045206695625,184
"315",0.303170004921523,31216.6211815129,3,1.46150911273789,1.33045206695625,184
"316",0.305999347268723,31216.6211815129,3,1.70288639756552,1.33045206695625,184
"317",0.308807118645684,31216.6211815129,3,1.426850116033,1.33045206695625,184
"318",0.311595664763264,31216.6211815129,3,1.19471048447258,1.33045206695625,184
"319",0.314363956739209,31216.6211815129,3,1.00646750267085,1.33045206695625,184
"320",0.317111546852666,31216.6211815129,3,0.862121170872752,1.33045206695625,184
"321",0.319838189406745,31216.6211815129,3,0.761671489044871,1.33045206695625,184
"322",0.322546879969829,31216.6211815129,3,0.705118456828537,1.33045206695625,184
"323",0.325232575491937,31216.6211815129,3,0.692462074825288,1.33045206695625,184
"324",0.327899989588443,31216.6211815129,3,0.723702342518506,1.33045206695625,184
"325",0.330545365187255,31216.6211815129,3,0.798839260280972,1.33045206695625,184
"326",0.333172141779892,31216.6211815129,3,0.917872827746795,1.33045206695625,184
"327",0.335777363864088,31216.6211815129,3,1.08080304533829,1.33045206695625,184
"328",0.338361660196709,31216.6211815129,3,1.28762991276872,1.33045206695625,184
"329",0.340927703871052,31216.6211815129,3,1.53835343003585,1.33045206695625,184
"330",0.343471658556209,31216.6211815129,3,1.83297359724035,1.33045206695625,184
"331",0.345996340228427,31216.6211815129,3,1.34043869048176,1.33045206695625,184
"332",0.348500517818983,31216.6211815129,3,0.916322620914958,1.33045206695625,184
"333",0.350983272058649,31216.6211815129,3,0.560625388776017,1.33045206695625,184
"334",0.353446311705042,31216.6211815129,3,0.273346994000602,1.33045206695625,184
"335",0.355889788899591,31216.6211815129,3,0.0544874363071654,1.33045206695625,184
"336",0.35831214245215,31216.6211815129,3,-0.0959532839281093,1.33045206695625,184
"337",0.360714152914808,31216.6211815129,3,-0.177975166866208,1.33045206695625,184
"338",0.363096362914049,31216.6211815129,3,-0.191578212494424,1.33045206695625,184
"339",0.365457330910904,31216.6211815129,3,-0.136762420968233,1.33045206695625,184
"340",0.367800115911874,31216.6211815129,3,-0.0135277920369546,1.33045206695625,184
"341",0.37012140188919,31216.6211815129,3,0.178125674110712,1.33045206695625,184
