"","coef_D3_1se.31216.621","coef_D3_1se.31216.6211815129","coef_D3_1se.3","coef_D3_cv.1.638","coef_D3_cv.1.63780430919176","coef_D3_cv.182"
"109",-0.71283162204325,31216.6211815129,3,0.148818106034114,1.63780430919176,182
"110",-0.705817014515827,31216.6211815129,3,0.151406296523379,1.63780430919176,182
"111",-0.698823052247189,31216.6211815129,3,0.153552897754587,1.63780430919176,182
"112",-0.691848703270428,31216.6211815129,3,0.155257909783261,1.63780430919176,182
"113",-0.684894921797821,31216.6211815129,3,0.156521332747679,1.63780430919176,182
"114",-0.67796155725862,31216.6211815129,3,0.15734316647448,1.63780430919176,182
"115",-0.671048174533042,31216.6211815129,3,0.157723410958011,1.63780430919176,182
"116",-0.664155054899807,31216.6211815129,3,0.157662066410946,1.63780430919176,182
"117",-0.657282881317032,31216.6211815129,3,0.157159132603309,1.63780430919176,182
"118",-0.650430787393167,31216.6211815129,3,0.156214609454585,1.63780430919176,182
"119",-0.64359857984221,31216.6211815129,3,0.154828497366647,1.63780430919176,182
"120",-0.636787304278719,31216.6211815129,3,0.1530007958881,1.63780430919176,182
"121",-0.629995839306883,31216.6211815129,3,0.150731505300664,1.63780430919176,182
"122",-0.623225077319581,31216.6211815129,3,0.148020625625376,1.63780430919176,182
"123",-0.616474423355005,31216.6211815129,3,0.144868156662404,1.63780430919176,182
"124",-0.609744029220365,31216.6211815129,3,0.141274098495032,1.63780430919176,182
"125",-0.603034126476664,31216.6211815129,3,0.137238451260327,1.63780430919176,182
"126",-0.596344220581039,31216.6211815129,3,0.132761214693148,1.63780430919176,182
"127",-0.589675327158689,31216.6211815129,3,0.127842389051412,1.63780430919176,182
"128",-0.583025867149207,31216.6211815129,3,0.122481974158854,1.63780430919176,182
"129",-0.576397647189138,31216.6211815129,3,0.116679970073223,1.63780430919176,182
"130",-0.569788907330702,31216.6211815129,3,0.110436376769655,1.63780430919176,182
"131",-0.563201067334091,31216.6211815129,3,0.103751194418117,1.63780430919176,182
"132",-0.556633287401225,31216.6211815129,3,0.0966244227366949,1.63780430919176,182
"133",-0.550085925456478,31216.6211815129,3,0.0890560620080769,1.63780430919176,182
"134",-0.543558969248505,31216.6211815129,3,0.0810461119646173,1.63780430919176,182
"135",-0.537052114669814,31216.6211815129,3,0.0725945728240653,1.63780430919176,182
"136",-0.530565618305482,31216.6211815129,3,0.0637014445661258,1.63780430919176,182
"137",-0.524099738848283,31216.6211815129,3,0.0543667270097913,1.63780430919176,182
"138",-0.517653773760647,31216.6211815129,3,0.0445904201958416,1.63780430919176,182
"139",-0.511228207246678,31216.6211815129,3,0.0343725243864102,1.63780430919176,182
"140",-0.504822907124651,31216.6211815129,3,0.0237130391817804,1.63780430919176,182
"141",-0.49843804021158,31216.6211815129,3,0.0126119650179009,1.63780430919176,182
"142",-0.492073551568983,31216.6211815129,3,0.00106930138363094,1.63780430919176,182
"143",-0.485729256482226,31216.6211815129,3,-0.0109149510808352,1.63780430919176,182
"144",-0.479405663649115,31216.6211815129,3,-0.0233407930013479,1.63780430919176,182
"145",-0.47310181026465,31216.6211815129,3,-0.0362082240051315,1.63780430919176,182
"146",-0.466818910123794,31216.6211815129,3,-0.0495172441720047,1.63780430919176,182
"147",-0.460555727318972,31216.6211815129,3,-0.06326785353868,1.63780430919176,182
"148",-0.454312757569183,31216.6211815129,3,-0.0774600522036364,1.63780430919176,182
"149",-0.448090923696745,31216.6211815129,3,-0.092093839926963,1.63780430919176,182
"150",-0.441888520074917,31216.6211815129,3,-0.10716921680734,1.63780430919176,182
"151",-0.435707359186274,31216.6211815129,3,-0.122686182944955,1.63780430919176,182
"152",-0.429545585345679,31216.6211815129,3,-0.138644738272113,1.63780430919176,182
"153",-0.423404696892215,31216.6211815129,3,-0.155044882783369,1.63780430919176,182
"154",-0.417284425658514,31216.6211815129,3,0.0899300717876255,1.63780430919176,182
"155",-0.411183487397056,31216.6211815129,3,0.304334529174265,1.63780430919176,182
"156",-0.405103845628136,31216.6211815129,3,0.488168489464217,1.63780430919176,182
"157",-0.399043473563959,31216.6211815129,3,0.641431952536175,1.63780430919176,182
"158",-0.393004484013969,31216.6211815129,3,0.764124918579657,1.63780430919176,182
"159",-0.386984894542625,31216.6211815129,3,0.856247387328206,1.63780430919176,182
"160",-0.380986771649992,31216.6211815129,3,0.917799358925874,1.63780430919176,182
"161",-0.375007814223842,31216.6211815129,3,0.714594374615002,1.63780430919176,182
"162",-0.369049925503379,31216.6211815129,3,0.532641265782286,1.63780430919176,182
"163",-0.363112102845263,31216.6211815129,3,0.371940032628606,1.63780430919176,182
"164",-0.357194394232146,31216.6211815129,3,0.232490675076014,1.63780430919176,182
"165",-0.351297528737031,31216.6211815129,3,0.114293193138426,1.63780430919176,182
"166",-0.345420449687251,31216.6211815129,3,0.0173475866195693,1.63780430919176,182
"167",-0.33956352211265,31216.6211815129,3,-0.0583461440458166,1.63780430919176,182
"168",-0.333727926487107,31216.6211815129,3,-0.112787999336075,1.63780430919176,182
"169",-0.327911162077588,31216.6211815129,3,-0.145977978914924,1.63780430919176,182
"170",-0.322116034846818,31216.6211815129,3,-0.157916083011394,1.63780430919176,182
"171",-0.316340384754402,31216.6211815129,3,-0.148602311421041,1.63780430919176,182
"172",-0.31058582529134,31216.6211815129,3,-0.118036664276529,1.63780430919176,182
"173",-0.304851138541113,31216.6211815129,3,-0.0662191415509153,1.63780430919176,182
"174",-0.299136724583441,31216.6211815129,3,0.00685025672781242,1.63780430919176,182
"175",-0.293442839366596,31216.6211815129,3,0.101171530702353,1.63780430919176,182
"176",-0.287768923889383,31216.6211815129,3,0.216744680184201,1.63780430919176,182
"177",-0.282116119914964,31216.6211815129,3,0.353569705337103,1.63780430919176,182
"178",-0.276482456641174,31216.6211815129,3,0.511646606101038,1.63780430919176,182
"179",-0.270869862748408,31216.6211815129,3,0.690975382243916,1.63780430919176,182
"180",-0.265277212364525,31216.6211815129,3,0.891556034260422,1.63780430919176,182
"181",-0.259705569045077,31216.6211815129,3,1.11338856168695,1.63780430919176,182
"182",-0.254153567624734,31216.6211815129,3,0.899874425262081,1.63780430919176,182
"183",-0.248621897172131,31216.6211815129,3,0.707970402360185,1.63780430919176,182
"184",-0.243111183820963,31216.6211815129,3,0.53767649302041,1.63780430919176,182
"185",-0.237620090974494,31216.6211815129,3,0.38899269758226,1.63780430919176,182
"186",-0.232149421334942,31216.6211815129,3,0.261919015553174,1.63780430919176,182
"187",-0.226699631205746,31216.6211815129,3,0.156455447131484,1.63780430919176,182
"188",-0.221269222849513,31216.6211815129,3,0.0726019922785049,1.63780430919176,182
"189",-0.215860387730877,31216.6211815129,3,0.0103586510898225,1.63780430919176,182
"190",-0.210470956067553,31216.6211815129,3,-0.0302745762587053,1.63780430919176,182
"191",-0.205101584969537,31216.6211815129,3,-0.0492976902996323,1.63780430919176,182
"192",-0.199753869734052,31216.6211815129,3,-0.0467106906213692,1.63780430919176,182
"193",-0.194424975062665,31216.6211815129,3,-0.0225135773916907,1.63780430919176,182
"194",-0.189117308160665,31216.6211815129,3,0.0232936495795856,1.63780430919176,182
"195",-0.183829541441592,31216.6211815129,3,0.0907109900741965,1.63780430919176,182
"196",-0.178562135500459,31216.6211815129,3,0.179738444193822,1.63780430919176,182
"197",-0.173315474167255,31216.6211815129,3,0.29037601197868,1.63780430919176,182
"198",-0.168088520081987,31216.6211815129,3,0.422623693266935,1.63780430919176,182
"199",-0.162882126499155,31216.6211815129,3,0.576481488336784,1.63780430919176,182
"200",-0.157696183444396,31216.6211815129,3,0.751949396859054,1.63780430919176,182
"201",-0.152530390091166,31216.6211815129,3,0.949027419155481,1.63780430919176,182
"202",-0.147385317188011,31216.6211815129,3,1.16771555491952,1.63780430919176,182
"203",-0.142259987790594,31216.6211815129,3,1.40801380440409,1.63780430919176,182
"204",-0.137155033469457,31216.6211815129,3,1.6699221674398,1.63780430919176,182
"205",-0.132071144640202,31216.6211815129,3,1.95344064406076,1.63780430919176,182
"206",-0.127006651664209,31216.6211815129,3,2.25856923435926,1.63780430919176,182
"207",-0.121962943360104,31216.6211815129,3,2.58530793823693,1.63780430919176,182
"208",-0.11693910451201,31216.6211815129,3,2.93365675584297,1.63780430919176,182
"209",-0.111935997280942,31216.6211815129,3,3.30361568693967,1.63780430919176,182
"210",-0.106953613282692,31216.6211815129,3,3.01469410948592,1.63780430919176,182
"211",-0.101990957442295,31216.6211815129,3,2.74305942162247,1.63780430919176,182
"212",-0.0970490069090807,31216.6211815129,3,2.48871162318009,1.63780430919176,182
"213",-0.09212688185263,31216.6211815129,3,2.25165071419803,1.63780430919176,182
"214",-0.0872253068694645,31216.6211815129,3,2.03187669484298,1.63780430919176,182
"215",-0.0823439720976847,31216.6211815129,3,1.8293895646772,1.63780430919176,182
"216",-0.0774831626321061,31216.6211815129,3,1.64418932408234,1.63780430919176,182
"217",-0.0726417265946416,31216.6211815129,3,1.4762759730767,1.63780430919176,182
"218",-0.0678224618134927,31216.6211815129,3,1.32564951128426,1.63780430919176,182
"219",-0.0630218646209391,31216.6211815129,3,1.19230993915002,1.63780430919176,182
"220",-0.0582425847117025,31216.6211815129,3,1.07625725628882,1.63780430919176,182
"221",-0.0534828770178026,31216.6211815129,3,0.9774914631836,1.63780430919176,182
"222",-0.048743950044159,31216.6211815129,3,0.896012559159379,1.63780430919176,182
"223",-0.0440252608335585,31216.6211815129,3,0.831820544797211,1.63780430919176,182
"224",-0.0393271079082914,31216.6211815129,3,0.784915419895053,1.63780430919176,182
"225",-0.0346490888484149,31216.6211815129,3,0.755297184324397,1.63780430919176,182
"226",-0.0299914661781541,31216.6211815129,3,0.742965838429915,1.63780430919176,182
"227",-0.0253535048116025,31216.6211815129,3,0.747921381777487,1.63780430919176,182
"228",-0.0207371001151834,31216.6211815129,3,0.770163814570838,1.63780430919176,182
"229",-0.0161400742329696,31216.6211815129,3,0.809693137032252,1.63780430919176,182
"230",-0.0115632053495555,31216.6211815129,3,0.556277086788288,1.63780430919176,182
"231",-0.00700774910635914,31216.6211815129,3,0.310538024727583,1.63780430919176,182
"232",-0.00247164390150645,31216.6211815129,3,0.0724759511788466,1.63780430919176,182
"233",0.00204388873606548,31216.6211815129,3,-0.157909134297609,1.63780430919176,182
"234",0.00653956902740517,31216.6211815129,3,-0.38061723129577,1.63780430919176,182
"235",0.0110145194433152,31216.6211815129,3,-0.595648340183574,1.63780430919176,182
"236",0.0154687644628177,31216.6211815129,3,-0.80300246069585,1.63780430919176,182
"237",0.0199033942288167,31216.6211815129,3,-1.00267959294572,1.63780430919176,182
"238",0.0243167228854863,31216.6211815129,3,-1.19467973691104,1.63780430919176,182
"239",0.0287101310290246,31216.6211815129,3,-1.37900289259895,1.63780430919176,182
"240",0.0330836890100258,31216.6211815129,3,-1.55564905987984,1.63780430919176,182
"241",0.0374359732638382,31216.6211815129,3,-1.72461823901095,1.63780430919176,182
"242",0.0417690934528648,31216.6211815129,3,-1.88591042970459,1.63780430919176,182
"243",0.0460815366837103,31216.6211815129,3,-2.03952563220396,1.63780430919176,182
"244",0.0503738974032773,31216.6211815129,3,-2.18546384642252,1.63780430919176,182
"245",0.0546448307400155,31216.6211815129,3,-2.32372507226435,1.63780430919176,182
"246",0.058896775568763,31216.6211815129,3,-2.45430930985524,1.63780430919176,182
"247",0.0631277751617923,31216.6211815129,3,-2.57721655918522,1.63780430919176,182
"248",0.0673378718105346,31216.6211815129,3,-2.69244682027454,1.63780430919176,182
"249",0.0715293054159317,31216.6211815129,3,-2.80000009297073,1.63780430919176,182
"250",0.0756978037095682,31216.6211815129,3,-2.89987637747962,1.63780430919176,182
"251",0.0798496355346048,31216.6211815129,3,-2.99207567351584,1.63780430919176,182
"252",0.0839777946977143,31216.6211815129,3,-3.0765979814036,1.63780430919176,182
"253",0.0880874759854729,31216.6211815129,3,-3.15344330104139,1.63780430919176,182
"254",0.0921755819496229,31216.6211815129,3,-3.22261163233224,1.63780430919176,182
"255",0.0962446293363217,31216.6211815129,3,-3.2841029753784,1.63780430919176,182
"256",0.100292371796597,31216.6211815129,3,-3.33791732999293,1.63780430919176,182
"257",0.104320984492688,31216.6211815129,3,-3.38405469650268,1.63780430919176,182
"258",0.108327455343471,31216.6211815129,3,-3.42251507449579,1.63780430919176,182
"259",0.112315511464261,31216.6211815129,3,-3.45329846437713,1.63780430919176,182
"260",0.116281877512432,31216.6211815129,3,-3.47640486593903,1.63780430919176,182
"261",0.120228969323164,31216.6211815129,3,-3.49183427915286,1.63780430919176,182
"262",0.124155109429277,31216.6211815129,3,-3.49958670415183,1.63780430919176,182
"263",0.128060371680662,31216.6211815129,3,-3.4996621408053,1.63780430919176,182
"264",0.131946434460677,31216.6211815129,3,-3.49206058915496,1.63780430919176,182
"265",0.135812258239581,31216.6211815129,3,-3.47678204929602,1.63780430919176,182
"266",0.1396563015646,31216.6211815129,3,-3.45382652096836,1.63780430919176,182
"267",0.143481377361533,31216.6211815129,3,-3.4231940046127,1.63780430919176,182
"268",0.147285689879456,31216.6211815129,3,-3.38488449974814,1.63780430919176,182
"269",0.151069676103132,31216.6211815129,3,-3.33889800671027,1.63780430919176,182
"270",0.154833867951643,31216.6211815129,3,-3.28523452531631,1.63780430919176,182
"271",0.158576606666284,31216.6211815129,3,-3.22389405558709,1.63780430919176,182
"272",0.162300777282158,31216.6211815129,3,-3.15487659779787,1.63780430919176,182
"273",0.166003133624252,31216.6211815129,3,-3.07818215148547,1.63780430919176,182
"274",0.16968539840179,31216.6211815129,3,-2.9938107169276,1.63780430919176,182
"275",0.173346729235474,31216.6211815129,3,-2.90176229403148,1.63780430919176,182
"276",0.176988474333297,31216.6211815129,3,-2.80203688294383,1.63780430919176,182
"277",0.180610553156204,31216.6211815129,3,-2.69463448366892,1.63780430919176,182
"278",0.184211491164973,31216.6211815129,3,-2.57955509588907,1.63780430919176,182
"279",0.187792094243412,31216.6211815129,3,-2.4567987198683,1.63780430919176,182
"280",0.191352842630683,31216.6211815129,3,-2.32636535564873,1.63780430919176,182
"281",0.194893908113958,31216.6211815129,3,-2.32700708547347,1.63780430919176,182
"282",0.1984124771294,31216.6211815129,3,-2.3213294379591,1.63780430919176,182
"283",0.201913098245358,31216.6211815129,3,-2.3093324129712,1.63780430919176,182
"284",0.205391920743157,31216.6211815129,3,-2.29101601034244,1.63780430919176,182
"285",0.208850699195685,31216.6211815129,3,-2.26638023045429,1.63780430919176,182
"286",0.212289211672807,31216.6211815129,3,-2.2354250728427,1.63780430919176,182
"287",0.215707240829538,31216.6211815129,3,-2.1981505379775,1.63780430919176,182
"288",0.219105422421778,31216.6211815129,3,-2.15455662559577,1.63780430919176,182
"289",0.222482870320921,31216.6211815129,3,-2.10464333572464,1.63780430919176,182
"290",0.225840422965452,31216.6211815129,3,-2.04841066843761,1.63780430919176,182
"291",0.229177473810647,31216.6211815129,3,-1.98585862357928,1.63780430919176,182
"292",0.232494467240907,31216.6211815129,3,-1.91698720137617,1.63780430919176,182
"293",0.235790422792373,31216.6211815129,3,-1.84179640157768,1.63780430919176,182
"294",0.239067017129744,31216.6211815129,3,-1.7602862243894,1.63780430919176,182
"295",0.242322232784609,31216.6211815129,3,-1.67245666968204,1.63780430919176,182
"296",0.245557028108524,31216.6211815129,3,-1.57830773749701,1.63780430919176,182
"297",0.248772799692438,31216.6211815129,3,-1.47783942796171,1.63780430919176,182
"298",0.251967384302131,31216.6211815129,3,-1.37105174086502,1.63780430919176,182
"299",0.255141540706541,31216.6211815129,3,-1.25794467626535,1.63780430919176,182
"300",0.258296005196548,31216.6211815129,3,-1.13851823427642,1.63780430919176,182
"301",0.261429561337673,31216.6211815129,3,-1.01277241473501,1.63780430919176,182
"302",0.264543892535392,31216.6211815129,3,-0.880707217877869,1.63780430919176,182
"303",0.267636419793096,31216.6211815129,3,-0.742322643286875,1.63780430919176,182
"304",0.270709570920421,31216.6211815129,3,-0.597618691491345,1.63780430919176,182
"305",0.273761779407349,31216.6211815129,3,-0.446595362162263,1.63780430919176,182
"306",0.276794358338738,31216.6211815129,3,-0.289252655272735,1.63780430919176,182
"307",0.279806851249353,31216.6211815129,3,-0.125590571086417,1.63780430919176,182
"308",0.282797070740942,31216.6211815129,3,0.0443908909197717,1.63780430919176,182
"309",0.285769891395752,31216.6211815129,3,0.220691729940602,1.63780430919176,182
"310",0.288718927191334,31216.6211815129,3,0.403311946867758,1.63780430919176,182
"311",0.291651571891348,31216.6211815129,3,0.592251540881859,1.63780430919176,182
"312",0.294560113929357,31216.6211815129,3,0.787510512647756,1.63780430919176,182
"313",0.297451165099317,31216.6211815129,3,0.989088861764805,1.63780430919176,182
"314",0.300320353496655,31216.6211815129,3,1.19698658836224,1.63780430919176,182
"315",0.303170004921523,31216.6211815129,3,1.41120369237071,1.63780430919176,182
"316",0.305999347268723,31216.6211815129,3,1.63174017390869,1.63780430919176,182
"317",0.308807118645684,31216.6211815129,3,1.37611833573727,1.63780430919176,182
"318",0.311595664763264,31216.6211815129,3,1.16213291445483,1.63780430919176,182
"319",0.314363956739209,31216.6211815129,3,0.989783909882074,1.63780430919176,182
"320",0.317111546852666,31216.6211815129,3,0.859071322259084,1.63780430919176,182
"321",0.319838189406745,31216.6211815129,3,0.769995151598294,1.63780430919176,182
"322",0.322546879969829,31216.6211815129,3,0.722555397376013,1.63780430919176,182
"323",0.325232575491937,31216.6211815129,3,0.71675206042204,1.63780430919176,182
"324",0.327899989588443,31216.6211815129,3,0.752585140039928,1.63780430919176,182
"325",0.330545365187255,31216.6211815129,3,0.830054636717558,1.63780430919176,182
"326",0.333172141779892,31216.6211815129,3,0.949160550016384,1.63780430919176,182
"327",0.335777363864088,31216.6211815129,3,1.10990288040081,1.63780430919176,182
"328",0.338361660196709,31216.6211815129,3,1.31228162758242,1.63780430919176,182
"329",0.340927703871052,31216.6211815129,3,1.55629679149704,1.63780430919176,182
"330",0.343471658556209,31216.6211815129,3,1.84194837233996,1.63780430919176,182
"331",0.345996340228427,31216.6211815129,3,1.35121722233628,1.63780430919176,182
"332",0.348500517818983,31216.6211815129,3,0.928688556381212,1.63780430919176,182
"333",0.350983272058649,31216.6211815129,3,0.574362374825996,1.63780430919176,182
"334",0.353446311705042,31216.6211815129,3,0.288238677469966,1.63780430919176,182
"335",0.355889788899591,31216.6211815129,3,0.0703174640737207,1.63780430919176,182
"336",0.35831214245215,31216.6211815129,3,-0.0794012649524859,1.63780430919176,182
"337",0.360714152914808,31216.6211815129,3,-0.160917509785252,1.63780430919176,182
"338",0.363096362914049,31216.6211815129,3,-0.174231270419774,1.63780430919176,182
"339",0.365457330910904,31216.6211815129,3,-0.119342547024894,1.63780430919176,182
"340",0.367800115911874,31216.6211815129,3,0.00374866061762975,1.63780430919176,182
"341",0.37012140188919,31216.6211815129,3,0.195042352434907,1.63780430919176,182
